holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,weekday,hour,traffic_volume
none,280.36,0.0,0.0,90,Drizzle,March,Wednesday,4,879
none,280.08,0.0,0.0,90,Rain,March,Wednesday,6,5262
none,280.08,0.0,0.0,90,Drizzle,March,Wednesday,6,5262
none,279.72,0.0,0.0,90,Rain,March,Wednesday,8,5923
none,279.72,0.0,0.0,90,Mist,March,Wednesday,8,5923
none,279.72,0.0,0.0,90,Drizzle,March,Wednesday,8,5923
none,279.51,0.0,0.0,90,Rain,March,Wednesday,10,4527
none,279.51,0.0,0.0,90,Mist,March,Wednesday,10,4527
none,279.51,0.0,0.0,90,Drizzle,March,Wednesday,10,4527
none,279.65,0.0,0.0,90,Drizzle,March,Wednesday,11,4629
none,279.65,0.0,0.0,90,Mist,March,Wednesday,11,4629
none,279.65,0.0,0.0,90,Rain,March,Wednesday,11,4629
none,279.84,0.0,0.0,90,Drizzle,March,Wednesday,12,5027
none,279.84,0.0,0.0,90,Rain,March,Wednesday,12,5027
none,279.84,0.0,0.0,90,Mist,March,Wednesday,12,5027
none,280.22,0.0,0.0,90,Drizzle,March,Wednesday,13,4939
none,280.22,0.0,0.0,90,Mist,March,Wednesday,13,4939
none,280.51,0.0,0.0,90,Mist,March,Wednesday,15,5999
none,281.28,0.0,0.0,90,Clouds,March,Wednesday,17,6672
none,281.08,0.0,0.0,90,Clouds,March,Wednesday,18,4784
none,280.75,0.0,0.0,90,Clouds,March,Wednesday,21,2574
none,280.36,0.0,0.0,90,Drizzle,March,Wednesday,23,1082
none,279.87,0.0,0.0,90,Clouds,March,Thursday,1,375
none,279.51,0.0,0.0,90,Rain,March,Thursday,2,279
none,279.29,0.0,0.0,90,Rain,March,Thursday,3,339
none,278.8,0.0,0.0,75,Clouds,March,Thursday,5,2666
none,278.23,0.0,0.0,90,Rain,March,Thursday,6,5420
none,278.23,0.0,0.0,90,Drizzle,March,Thursday,6,5420
none,277.8,0.0,0.0,75,Rain,March,Thursday,7,6284
none,277.8,0.0,0.0,75,Drizzle,March,Thursday,7,6284
none,277.61,0.0,0.0,90,Rain,March,Thursday,8,5980
none,277.79,0.0,0.0,90,Rain,March,Thursday,10,4733
none,277.79,0.0,0.0,90,Drizzle,March,Thursday,10,4733
none,279.0,0.0,0.0,90,Rain,March,Thursday,12,5020
none,281.75,0.0,0.0,90,Rain,March,Thursday,13,5294
none,282.81,0.0,0.0,75,Rain,March,Thursday,14,5725
none,282.89,0.0,0.0,75,Rain,March,Thursday,16,6789
none,282.22,0.0,0.0,1,Rain,March,Thursday,18,4758
none,280.15,0.0,0.0,90,Clouds,March,Thursday,19,3568
none,278.22,0.0,0.0,90,Rain,March,Thursday,22,2998
none,278.22,0.0,0.0,90,Drizzle,March,Thursday,22,2998
none,276.76,0.0,0.0,40,Clouds,April,Friday,0,731
none,275.62,0.0,0.0,1,Drizzle,April,Friday,1,458
none,275.21,0.0,0.0,75,Mist,April,Friday,3,378
none,276.29,0.0,0.0,75,Drizzle,April,Friday,5,2539
none,276.29,0.0,0.0,75,Rain,April,Friday,5,2539
none,274.82,0.0,0.0,90,Rain,April,Friday,6,5117
none,274.82,0.0,0.0,90,Drizzle,April,Friday,6,5117
none,274.82,0.0,0.0,90,Snow,April,Friday,6,5117
none,274.55,0.0,0.0,1,Snow,April,Friday,7,6558
none,274.55,0.0,0.0,1,Rain,April,Friday,7,6558
none,274.62,0.0,0.0,20,Clouds,April,Friday,9,5290
none,275.36,0.0,0.0,40,Snow,April,Friday,11,5439
none,276.01,0.0,0.0,40,Clouds,April,Friday,12,5597
none,276.51,0.0,0.0,1,Clear,April,Friday,14,5889
none,277.37,0.0,0.0,40,Clouds,April,Friday,16,6830
none,276.56,0.0,0.0,1,Clear,April,Friday,18,5129
none,274.42,0.0,0.0,1,Clear,April,Friday,20,3329
none,273.29,0.0,0.0,1,Clear,April,Friday,21,3085
none,273.86,0.0,0.0,90,Clouds,April,Saturday,0,1492
none,273.95,0.0,0.0,90,Snow,April,Saturday,2,744
none,273.75,0.0,0.0,75,Snow,April,Saturday,4,452
none,273.75,0.0,0.0,75,Mist,April,Saturday,4,452
none,272.42,0.0,0.0,75,Snow,April,Saturday,6,1467
none,271.09,0.0,0.0,40,Snow,April,Saturday,8,3145
none,270.7,0.0,0.0,75,Clouds,April,Saturday,10,4326
none,271.68,0.0,0.0,75,Clouds,April,Saturday,11,4823
none,272.15,0.0,0.0,75,Clouds,April,Saturday,13,5023
none,273.94,0.0,0.0,40,Clouds,April,Saturday,15,4930
none,274.82,0.0,0.0,1,Clear,April,Saturday,17,4859
none,274.49,0.0,0.0,75,Clouds,April,Saturday,18,4622
none,274.01,0.0,0.0,90,Clouds,April,Saturday,19,4071
none,273.62,0.0,0.0,90,Clouds,April,Saturday,21,2865
none,272.97,0.0,0.0,40,Clouds,April,Saturday,22,2938
none,272.55,0.0,0.0,90,Clouds,April,Saturday,23,3339
none,272.65,0.0,0.0,90,Clouds,April,Sunday,0,1595
none,272.71,0.0,0.0,90,Clouds,April,Sunday,2,744
none,272.43,0.0,0.0,1,Clear,April,Sunday,4,452
none,272.77,0.0,0.0,40,Clouds,April,Sunday,6,1210
none,274.05,0.0,0.0,75,Clouds,April,Sunday,8,2484
none,278.07,0.0,0.0,40,Clouds,April,Sunday,9,2907
none,286.51,0.0,0.0,75,Clouds,April,Sunday,11,4137
none,288.35,0.0,0.0,75,Clouds,April,Sunday,12,4950
none,290.24,0.0,0.0,20,Clouds,April,Sunday,15,4695
none,286.89,0.0,0.0,1,Clear,April,Sunday,17,4318
none,282.58,0.0,0.0,20,Clouds,April,Sunday,18,3992
none,276.16,0.0,0.0,40,Clouds,April,Sunday,20,2884
none,274.62,0.0,0.0,1,Clear,April,Sunday,21,2158
none,273.08,0.0,0.0,1,Clear,April,Sunday,23,1081
none,271.86,0.0,0.0,90,Snow,April,Monday,0,595
none,271.85,0.0,0.0,90,Clouds,April,Monday,2,285
none,271.35,0.0,0.0,75,Clouds,April,Monday,4,867
none,271.36,0.0,0.0,90,Snow,April,Monday,5,2632
none,271.42,0.0,0.0,90,Snow,April,Monday,6,5684
none,271.48,0.0,0.0,90,Snow,April,Monday,7,6549
none,272.01,0.0,0.0,90,Snow,April,Monday,9,5124
none,273.62,0.0,0.0,75,Snow,April,Monday,10,4363
none,273.95,0.0,0.0,90,Snow,April,Monday,12,4804
none,275.0,0.0,0.0,90,Snow,April,Monday,13,4880
none,275.4,0.0,0.0,90,Clouds,April,Monday,14,5249
none,276.08,0.0,0.0,75,Clouds,April,Monday,16,6422
none,277.08,0.0,0.0,1,Clear,April,Monday,18,4286
none,276.39,0.0,0.0,1,Clear,April,Monday,20,2495
none,273.48,0.0,0.0,1,Clear,April,Monday,21,2256
none,273.07,0.0,0.0,1,Clear,April,Monday,22,1648
none,272.86,0.0,0.0,1,Clear,April,Monday,23,1116
none,272.15,0.0,0.0,1,Clear,April,Tuesday,0,572
none,271.97,0.0,0.0,1,Clear,April,Tuesday,1,353
none,271.64,0.0,0.0,1,Clear,April,Tuesday,2,280
none,271.52,0.0,0.0,1,Clear,April,Tuesday,3,317
none,271.25,0.0,0.0,1,Clear,April,Tuesday,4,833
none,271.93,0.0,0.0,40,Clouds,April,Tuesday,6,5857
none,272.41,0.0,0.0,75,Clouds,April,Tuesday,7,6904
none,273.9,0.0,0.0,90,Clouds,April,Tuesday,8,6246
none,274.79,0.0,0.0,90,Clouds,April,Tuesday,9,5155
none,275.01,0.0,0.0,90,Rain,April,Tuesday,10,4350
none,275.01,0.0,0.0,90,Rain,April,Tuesday,11,4793
none,275.01,0.0,0.0,90,Drizzle,April,Tuesday,11,4793
none,274.65,0.0,0.0,90,Rain,April,Tuesday,12,4951
none,274.23,0.0,0.0,90,Rain,April,Tuesday,13,4876
none,274.23,0.0,0.0,90,Drizzle,April,Tuesday,13,4876
none,274.36,0.0,0.0,90,Rain,April,Tuesday,15,5650
none,274.36,0.0,0.0,90,Snow,April,Tuesday,15,5650
none,274.36,0.0,0.0,90,Drizzle,April,Tuesday,15,5650
none,274.95,0.0,0.0,90,Rain,April,Tuesday,16,6598
none,274.95,0.0,0.0,90,Mist,April,Tuesday,16,6598
none,275.28,0.0,0.0,90,Rain,April,Tuesday,17,6213
none,275.58,0.0,0.0,90,Clouds,April,Tuesday,18,4531
none,275.72,0.0,0.0,90,Clouds,April,Tuesday,19,3245
none,275.41,0.0,0.0,90,Clouds,April,Tuesday,21,4031
none,275.72,0.0,0.0,40,Clouds,April,Tuesday,22,2558
none,275.65,0.0,0.0,75,Clouds,April,Tuesday,23,1152
none,275.55,0.0,0.0,90,Clouds,April,Wednesday,0,656
none,275.72,0.0,0.0,75,Snow,April,Wednesday,1,388
none,275.72,0.0,0.0,75,Rain,April,Wednesday,1,388
none,275.72,0.0,0.0,90,Rain,April,Wednesday,2,292
none,275.72,0.0,0.0,90,Drizzle,April,Wednesday,2,292
none,274.82,0.0,0.0,40,Rain,April,Wednesday,3,301
none,274.48,0.0,0.0,1,Clear,April,Wednesday,4,876
none,274.18,0.0,0.0,1,Clear,April,Wednesday,5,2750
none,273.35,0.0,0.0,1,Mist,April,Wednesday,6,5699
none,273.22,0.0,0.0,40,Mist,April,Wednesday,7,6970
none,274.28,0.0,0.0,1,Mist,April,Wednesday,8,6251
none,277.05,0.0,0.0,40,Clouds,April,Wednesday,9,5387
none,278.22,0.0,0.0,90,Clouds,April,Wednesday,10,4759
none,278.3,0.0,0.0,90,Clouds,April,Wednesday,11,4866
none,277.44,0.0,0.0,90,Rain,April,Wednesday,12,5211
none,277.08,0.0,0.0,90,Rain,April,Wednesday,13,4961
none,277.0,0.0,0.0,90,Clouds,April,Wednesday,14,5410
none,276.69,0.0,0.0,90,Clouds,April,Wednesday,16,6670
none,276.72,0.0,0.0,90,Snow,April,Wednesday,17,6466
none,276.72,0.0,0.0,90,Rain,April,Wednesday,17,6466
none,276.47,0.0,0.0,90,Clouds,April,Wednesday,18,4540
none,276.36,0.0,0.0,90,Clouds,April,Wednesday,19,3334
none,276.21,0.0,0.0,90,Clouds,April,Wednesday,20,2779
none,276.01,0.0,0.0,90,Rain,April,Wednesday,21,2476
none,276.01,0.0,0.0,90,Drizzle,April,Wednesday,21,2476
none,275.41,0.0,0.0,90,Clouds,April,Wednesday,23,982
none,275.04,0.0,0.0,90,Clouds,April,Thursday,0,600
none,274.86,0.0,0.0,90,Clouds,April,Thursday,1,357
none,274.51,0.0,0.0,90,Snow,April,Thursday,2,260
none,273.84,0.0,0.0,90,Clouds,April,Thursday,3,332
none,273.46,0.0,0.0,90,Clouds,April,Thursday,4,855
none,273.3,0.0,0.0,90,Snow,April,Thursday,5,2721
none,273.08,0.0,0.0,90,Snow,April,Thursday,6,5709
none,273.57,0.0,0.0,90,Snow,April,Thursday,7,6731
none,273.57,0.0,0.0,90,Mist,April,Thursday,7,6731
none,273.65,0.0,0.0,90,Snow,April,Thursday,8,5941
none,273.65,0.0,0.0,90,Mist,April,Thursday,8,5941
none,274.93,0.0,0.0,90,Snow,April,Thursday,9,5303
none,274.93,0.0,0.0,90,Mist,April,Thursday,9,5303
none,274.93,0.0,0.0,90,Rain,April,Thursday,9,5303
none,274.93,0.0,0.0,90,Drizzle,April,Thursday,9,5303
none,275.65,0.0,0.0,90,Snow,April,Thursday,10,4782
none,276.86,0.0,0.0,90,Rain,April,Thursday,11,4994
none,276.86,0.0,0.0,90,Drizzle,April,Thursday,11,4994
none,277.58,0.0,0.0,90,Rain,April,Thursday,12,5218
none,277.58,0.0,0.0,90,Drizzle,April,Thursday,12,5218
none,277.93,0.0,0.0,90,Drizzle,April,Thursday,13,5285
none,278.44,0.0,0.0,90,Rain,April,Thursday,15,5847
none,278.51,0.0,0.0,90,Rain,April,Thursday,17,6316
none,277.41,0.3,0.0,90,Rain,April,Thursday,18,4697
none,277.41,0.3,0.0,90,Drizzle,April,Thursday,18,4697
none,276.79,0.0,0.0,90,Rain,April,Thursday,19,3479
none,276.79,0.0,0.0,90,Drizzle,April,Thursday,19,3479
none,276.79,0.0,0.0,90,Mist,April,Thursday,19,3479
none,276.45,0.0,0.0,90,Drizzle,April,Thursday,20,2999
none,276.45,0.0,0.0,90,Rain,April,Thursday,20,2999
none,276.08,0.0,0.0,90,Rain,April,Thursday,22,3057
none,276.08,0.0,0.0,90,Drizzle,April,Thursday,22,3057
none,275.72,0.0,0.0,90,Rain,April,Friday,0,739
none,275.72,0.0,0.0,90,Drizzle,April,Friday,0,739
none,274.76,0.0,0.0,90,Snow,April,Friday,1,398
none,274.32,0.0,0.0,90,Clouds,April,Friday,2,365
none,273.49,0.0,0.0,1,Clear,April,Friday,3,402
none,272.6,0.0,0.0,1,Clear,April,Friday,4,783
none,272.21,0.0,0.0,90,Clouds,April,Friday,5,2556
none,272.49,0.0,0.0,90,Clouds,April,Friday,6,5529
none,272.62,0.0,0.0,90,Snow,April,Friday,7,6670
none,272.62,0.0,0.0,90,Snow,April,Friday,8,5939
none,272.08,0.0,0.0,90,Snow,April,Friday,9,5038
none,272.55,0.0,0.0,90,Haze,April,Friday,10,4539
none,272.55,0.0,0.0,90,Snow,April,Friday,10,4539
none,272.37,0.0,0.0,90,Snow,April,Friday,11,4989
none,272.75,0.0,0.0,75,Snow,April,Friday,12,5329
none,273.53,0.9,0.0,90,Rain,April,Friday,13,5418
none,273.53,0.9,0.0,90,Snow,April,Friday,13,5418
none,273.86,0.0,0.0,75,Snow,April,Friday,14,5818
none,273.86,0.0,0.0,75,Rain,April,Friday,14,5818
none,273.86,0.0,0.0,75,Haze,April,Friday,14,5818
none,274.36,0.0,0.0,75,Clouds,April,Friday,16,6670
none,274.21,0.0,0.0,40,Clouds,April,Friday,17,6030
none,273.38,0.0,0.0,40,Clouds,April,Friday,18,4696
none,272.48,0.0,0.0,1,Clear,April,Friday,19,3919
none,271.42,0.0,0.0,40,Clouds,April,Friday,20,3282
none,270.6,0.0,0.0,1,Clear,April,Friday,22,2552
none,269.44,0.0,0.0,1,Clear,April,Friday,23,1777
none,268.81,0.0,0.0,1,Clear,April,Saturday,0,1289
none,267.79,0.0,0.0,1,Clear,April,Saturday,1,751
none,267.2,0.0,0.0,1,Clear,April,Saturday,2,571
none,266.63,0.0,0.0,1,Clear,April,Saturday,3,368
none,265.65,0.0,0.0,1,Clear,April,Saturday,4,382
none,264.95,0.0,0.0,1,Clear,April,Saturday,5,712
none,264.62,0.0,0.0,40,Clouds,April,Saturday,6,1539
none,265.18,0.0,0.0,1,Clear,April,Saturday,7,2294
none,268.81,0.0,0.0,1,Clear,April,Saturday,8,3210
none,270.15,0.0,0.0,1,Clear,April,Saturday,9,3928
none,271.41,0.0,0.0,1,Clear,April,Saturday,10,4434
none,272.9,0.0,0.0,75,Clouds,April,Saturday,12,5108
none,274.44,0.0,0.0,1,Clear,April,Saturday,13,5095
none,275.9,0.0,0.0,1,Clear,April,Saturday,14,5083
none,277.01,0.0,0.0,1,Clear,April,Saturday,15,4873
none,277.79,0.0,0.0,1,Clear,April,Saturday,17,4590
none,278.3,0.0,0.0,1,Clear,April,Saturday,18,4393
none,277.74,0.0,0.0,1,Clear,April,Saturday,19,3565
none,277.28,0.0,0.0,1,Clear,April,Saturday,21,4490
none,276.58,0.0,0.0,1,Clear,April,Saturday,22,3360
none,276.28,0.0,0.0,1,Clear,April,Saturday,23,2071
none,275.79,0.0,0.0,1,Clear,April,Sunday,0,1289
none,275.79,0.0,0.0,1,Clear,April,Sunday,1,751
none,276.15,0.0,0.0,75,Clouds,April,Sunday,3,368
none,276.02,0.0,0.0,1,Clear,April,Sunday,4,382
none,275.96,0.0,0.0,1,Clear,April,Sunday,5,654
none,275.55,0.0,0.0,75,Clouds,April,Sunday,6,1351
none,275.86,0.0,0.0,75,Clouds,April,Sunday,8,2759
none,279.21,0.0,0.0,75,Clouds,April,Sunday,9,3364
none,280.88,0.0,0.0,1,Clear,April,Sunday,10,3636
none,283.14,0.0,0.0,40,Clouds,April,Sunday,11,4184
none,285.19,0.0,0.0,1,Clear,April,Sunday,12,4811
none,287.15,0.0,0.0,1,Clear,April,Sunday,15,4807
none,286.69,0.0,0.0,75,Clouds,April,Sunday,17,4513
none,284.8,0.0,0.0,40,Clouds,April,Sunday,18,4238
none,284.07,0.0,0.0,40,Clouds,April,Sunday,19,3509
none,281.59,0.0,0.0,1,Clear,April,Sunday,21,2449
none,277.59,0.0,0.0,1,Clear,April,Sunday,22,1724
none,276.22,0.0,0.0,1,Clear,April,Sunday,23,1139
none,275.36,0.0,0.0,1,Clear,April,Monday,0,522
none,274.48,0.0,0.0,40,Clouds,April,Monday,1,342
none,274.02,0.0,0.0,1,Clear,April,Monday,2,269
none,273.51,0.0,0.0,90,Clouds,April,Monday,4,849
none,273.29,0.0,0.0,90,Snow,April,Monday,5,2719
none,272.62,0.0,0.0,40,Clouds,April,Monday,7,6877
none,272.71,0.0,0.0,75,Clouds,April,Monday,8,6024
none,273.22,0.0,0.0,75,Clouds,April,Monday,9,5294
none,273.95,0.0,0.0,90,Clouds,April,Monday,11,4844
none,275.51,0.0,0.0,40,Clouds,April,Monday,12,5303
none,276.69,0.0,0.0,40,Clouds,April,Monday,13,5407
none,278.75,0.0,0.0,40,Clouds,April,Monday,16,6679
none,278.72,0.0,0.0,20,Clouds,April,Monday,18,4663
none,276.8,0.0,0.0,5,Clear,April,Monday,20,2786
none,273.89,0.0,0.0,1,Clear,April,Monday,21,2214
none,273.35,0.0,0.0,1,Clear,April,Monday,22,1501
none,272.22,0.0,0.0,1,Clear,April,Monday,23,1018
none,271.51,0.0,0.0,1,Clear,April,Tuesday,0,586
none,269.95,0.0,0.0,1,Clear,April,Tuesday,2,257
none,269.21,0.0,0.0,1,Clear,April,Tuesday,3,307
none,268.22,0.0,0.0,1,Clear,April,Tuesday,4,837
none,267.16,0.0,0.0,1,Clear,April,Tuesday,6,6127
none,267.82,0.0,0.0,1,Clear,April,Tuesday,7,6456
none,272.58,0.0,0.0,1,Clear,April,Tuesday,8,6199
none,274.58,0.0,0.0,1,Clear,April,Tuesday,9,5635
none,277.06,0.0,0.0,5,Clear,April,Tuesday,11,4887
none,279.65,0.0,0.0,75,Clouds,April,Tuesday,12,5055
none,281.22,0.0,0.0,90,Clouds,April,Tuesday,13,5268
none,280.93,0.0,0.0,90,Clouds,April,Tuesday,15,6186
none,280.77,0.0,0.0,90,Rain,April,Tuesday,17,6445
none,280.63,0.0,0.0,75,Clouds,April,Tuesday,18,4695
none,278.23,0.0,0.0,90,Clouds,April,Tuesday,21,2747
none,278.8,0.0,0.0,40,Clouds,April,Tuesday,22,2016
none,278.79,0.0,0.0,40,Clouds,April,Tuesday,23,1946
none,279.15,0.0,0.0,90,Clouds,April,Wednesday,0,689
none,279.87,0.0,0.0,90,Clouds,April,Wednesday,1,452
none,280.39,0.0,0.0,90,Rain,April,Wednesday,2,378
none,280.39,0.0,0.0,90,Drizzle,April,Wednesday,2,378
none,280.16,0.0,0.0,90,Drizzle,April,Wednesday,3,418
none,280.16,0.0,0.0,90,Rain,April,Wednesday,3,418
none,280.22,0.0,0.0,90,Clouds,April,Wednesday,4,1003
none,279.01,0.0,0.0,1,Clear,April,Wednesday,5,2979
none,278.42,0.0,0.0,1,Clear,April,Wednesday,6,6180
none,278.65,0.0,0.0,5,Clear,April,Wednesday,7,7084
none,281.12,0.0,0.0,1,Clear,April,Wednesday,8,6150
none,283.86,0.0,0.0,5,Clear,April,Wednesday,9,5483
none,285.51,0.0,0.0,1,Clear,April,Wednesday,10,4354
none,287.29,0.0,0.0,1,Clear,April,Wednesday,11,4515
none,288.86,0.0,0.0,5,Clear,April,Wednesday,13,5296
none,291.02,0.0,0.0,5,Clear,April,Wednesday,15,6147
none,293.2,0.0,0.0,5,Clear,April,Wednesday,17,6764
none,293.54,0.0,0.0,1,Clear,April,Wednesday,19,3540
none,289.09,0.0,0.0,1,Clear,April,Wednesday,20,3257
none,286.41,0.0,0.0,1,Clear,April,Wednesday,22,1993
none,285.87,0.0,0.0,1,Clear,April,Wednesday,23,1106
none,285.21,0.0,0.0,1,Clear,April,Thursday,0,648
none,284.29,0.0,0.0,1,Clear,April,Thursday,1,398
none,283.86,0.0,0.0,1,Clear,April,Thursday,3,360
none,283.47,0.0,0.0,1,Clear,April,Thursday,4,864
none,283.36,0.0,0.0,1,Clear,April,Thursday,5,2836
none,283.22,0.0,0.0,1,Clear,April,Thursday,6,6052
none,283.43,0.0,0.0,1,Clear,April,Thursday,7,6876
none,285.79,0.0,0.0,40,Clouds,April,Thursday,8,6171
none,287.47,0.0,0.0,40,Clouds,April,Thursday,9,5407
none,290.19,0.0,0.0,40,Clouds,April,Thursday,10,5032
none,291.3,0.0,0.0,40,Clouds,April,Thursday,11,5267
none,293.08,0.0,0.0,20,Clouds,April,Thursday,12,5324
none,295.58,0.0,0.0,1,Clear,April,Thursday,13,5334
none,296.57,0.0,0.0,1,Clear,April,Thursday,14,5672
none,296.92,0.0,0.0,1,Haze,April,Thursday,15,6140
none,297.7,0.0,0.0,1,Clear,April,Thursday,16,6991
none,297.48,0.0,0.0,1,Clear,April,Thursday,18,4686
none,294.78,0.0,0.0,1,Clear,April,Thursday,19,3777
none,293.66,0.0,0.0,1,Clear,April,Thursday,20,3595
none,291.43,0.0,0.0,1,Clear,April,Thursday,21,3059
none,290.45,0.0,0.0,1,Clear,April,Thursday,22,2424
none,288.93,0.0,0.0,1,Clear,April,Thursday,23,1348
none,287.65,0.0,0.0,1,Clear,April,Friday,0,798
none,286.65,0.0,0.0,1,Clear,April,Friday,1,451
none,285.79,0.0,0.0,1,Clear,April,Friday,2,323
none,284.92,0.0,0.0,1,Clear,April,Friday,3,349
none,284.29,0.0,0.0,1,Clear,April,Friday,4,826
none,283.86,0.0,0.0,1,Clear,April,Friday,5,2586
none,283.38,0.0,0.0,1,Clear,April,Friday,6,5731
none,283.57,0.0,0.0,1,Clear,April,Friday,7,6806
none,287.97,0.0,0.0,1,Clear,April,Friday,9,5278
none,290.08,0.0,0.0,1,Clear,April,Friday,10,5101
none,292.88,0.0,0.0,40,Clouds,April,Friday,11,5440
none,294.88,0.0,0.0,40,Clouds,April,Friday,12,5816
none,296.08,0.0,0.0,1,Clear,April,Friday,14,5832
none,297.51,0.0,0.0,1,Clear,April,Friday,15,6318
none,297.54,0.0,0.0,1,Clear,April,Friday,16,5916
none,296.86,0.0,0.0,1,Clear,April,Friday,17,5886
none,295.02,0.0,0.0,75,Clouds,April,Friday,19,4033
none,294.48,0.0,0.0,1,Clear,April,Friday,20,3412
none,292.93,0.0,0.0,1,Clear,April,Friday,21,3258
none,292.21,0.0,0.0,1,Clear,April,Friday,22,3127
none,291.15,0.0,0.0,1,Clear,April,Friday,23,1865
none,290.4,0.0,0.0,1,Clear,April,Saturday,0,1336
none,290.36,0.0,0.0,1,Clear,April,Saturday,1,788
none,289.51,0.0,0.0,1,Clear,April,Saturday,2,638
none,289.01,0.0,0.0,1,Clear,April,Saturday,3,405
none,288.72,0.0,0.0,1,Clear,April,Saturday,4,413
none,288.21,0.0,0.0,1,Clear,April,Saturday,5,745
none,287.55,0.0,0.0,75,Clouds,April,Saturday,6,1442
none,288.01,0.0,0.0,90,Clouds,April,Saturday,7,2202
none,288.94,0.0,0.0,90,Clouds,April,Saturday,8,3475
none,291.43,0.0,0.0,40,Clouds,April,Saturday,9,4321
none,293.15,0.0,0.0,1,Clear,April,Saturday,10,4595
none,296.03,0.0,0.0,40,Clouds,April,Saturday,11,5146
none,296.61,0.0,0.0,75,Clouds,April,Saturday,12,5371
none,298.01,0.0,0.0,40,Clouds,April,Saturday,13,4807
none,298.24,0.0,0.0,75,Clouds,April,Saturday,14,4823
none,298.85,0.0,0.0,40,Clouds,April,Saturday,16,4590
none,299.01,0.0,0.0,75,Clouds,April,Saturday,17,4552
none,298.78,0.0,0.0,75,Clouds,April,Saturday,18,4059
none,297.22,0.0,0.0,75,Clouds,April,Saturday,20,3261
none,293.72,0.0,0.0,1,Clear,April,Saturday,21,3231
none,293.07,0.0,0.0,90,Clouds,April,Saturday,22,3487
none,292.87,0.0,0.0,40,Clouds,April,Saturday,23,2511
none,292.29,0.0,0.0,40,Clouds,April,Sunday,0,1388
none,291.22,0.0,0.0,1,Clear,April,Sunday,1,830
none,290.44,0.0,0.0,1,Clear,April,Sunday,2,648
none,289.93,0.0,0.0,1,Clear,April,Sunday,3,395
none,289.33,0.0,0.0,1,Clear,April,Sunday,4,390
none,288.86,0.0,0.0,1,Clear,April,Sunday,5,629
none,288.03,0.0,0.0,20,Clouds,April,Sunday,6,1180
none,288.72,0.0,0.0,1,Clear,April,Sunday,7,1734
none,291.22,0.0,0.0,1,Clear,April,Sunday,8,2116
none,292.51,0.0,0.0,1,Clear,April,Sunday,9,3117
none,294.62,0.0,0.0,40,Clouds,April,Sunday,10,3847
none,296.08,0.0,0.0,40,Clouds,April,Sunday,12,4724
none,297.94,0.0,0.0,75,Clouds,April,Sunday,13,4722
none,298.28,0.0,0.0,90,Clouds,April,Sunday,14,4661
none,299.15,0.0,0.0,90,Clouds,April,Sunday,16,4671
none,298.65,0.0,0.0,75,Clouds,April,Sunday,17,4426
none,296.69,0.0,0.0,40,Clouds,April,Sunday,20,3125
none,293.8,0.0,0.0,1,Clear,April,Sunday,21,2569
none,293.05,0.0,0.0,40,Clouds,April,Sunday,22,1801
none,292.29,0.0,0.0,40,Clouds,April,Sunday,23,1036
none,291.68,0.0,0.0,40,Clouds,April,Monday,0,588
none,291.37,0.0,0.0,40,Clouds,April,Monday,1,370
none,291.36,0.0,0.0,40,Clouds,April,Monday,2,310
none,290.94,0.0,0.0,1,Clear,April,Monday,3,299
none,289.47,0.0,0.0,40,Clouds,April,Monday,4,840
none,288.29,0.0,0.0,1,Clear,April,Monday,5,2687
none,286.86,0.0,0.0,40,Clouds,April,Monday,6,5872
none,287.82,0.0,0.0,90,Clouds,April,Monday,7,6901
none,289.44,0.0,0.0,1,Clear,April,Monday,8,6328
none,292.49,0.0,0.0,40,Haze,April,Monday,9,5246
none,294.0,0.0,0.0,1,Clear,April,Monday,10,4587
none,295.36,0.0,0.0,40,Clouds,April,Monday,11,4692
none,296.73,0.0,0.0,75,Clouds,April,Monday,12,4899
none,298.01,0.0,0.0,40,Clouds,April,Monday,14,5433
none,297.45,0.0,0.0,75,Haze,April,Monday,15,5850
none,296.8,0.0,0.0,90,Clouds,April,Monday,16,6660
none,294.89,0.0,0.0,90,Clouds,April,Monday,17,6456
none,293.45,0.0,0.0,90,Rain,April,Monday,18,4757
none,291.59,0.0,0.0,90,Haze,April,Monday,19,3219
none,290.73,0.0,0.0,90,Haze,April,Monday,20,2739
none,288.74,0.0,0.0,40,Rain,April,Monday,21,2315
none,287.51,0.0,0.0,1,Rain,April,Monday,22,3626
none,287.51,0.0,0.0,1,Drizzle,April,Monday,22,3626
none,284.9,0.0,0.0,75,Rain,April,Monday,23,1644
none,284.9,0.0,0.0,75,Drizzle,April,Monday,23,1644
none,284.09,0.0,0.0,90,Rain,April,Tuesday,0,626
none,284.09,0.0,0.0,90,Drizzle,April,Tuesday,0,626
none,283.31,0.0,0.0,90,Rain,April,Tuesday,1,338
none,283.31,0.0,0.0,90,Drizzle,April,Tuesday,1,338
none,282.24,0.0,0.0,90,Rain,April,Tuesday,2,267
none,282.24,0.0,0.0,90,Drizzle,April,Tuesday,2,267
none,281.85,0.0,0.0,90,Rain,April,Tuesday,3,315
none,281.85,0.0,0.0,90,Drizzle,April,Tuesday,3,315
none,281.85,0.0,0.0,90,Rain,April,Tuesday,4,862
none,281.85,0.0,0.0,90,Drizzle,April,Tuesday,4,862
none,282.35,0.6,0.0,90,Rain,April,Tuesday,5,2722
